Questions,Negative Retrieved Index
Which direction is boat_2 located relative to the player?,"['big house', 'big house_3']"
Which direction is boat_2 located relative to the player?,"['big house', 'big house_4']"
Which direction is boat_2 located relative to the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Which direction is boat_2 located relative to the player?,"['crane', 'crane_1']"
Which direction is boat_2 located relative to the player?,"['crane', 'crane_2']"
Which direction is boat_2 located relative to the player?,"['crane', 'crane_3']"
Which direction is boat_2 located relative to the player?,"['gate', 'gate_1']"
Which direction is boat_2 located relative to the player?,"['gate', 'gate_2']"
Which direction is boat_2 located relative to the player?,"['high roof house', 'high roof house_1']"
Which direction is boat_2 located relative to the player?,"['small house', 'small house_1']"
Which direction is boat_2 located relative to the player?,"['small house', 'small house_2']"
Which direction is boat_2 located relative to the player?,"['small house', 'small house_3']"
Which direction is boat_2 located relative to the player?,"['small house', 'small house_4']"
Which direction is boat_2 located relative to the player?,"['small house', 'small house_5']"
Which direction is boat_2 located relative to the player?,"['storehouse', 'storehouse_1']"
Which direction is boat_2 located relative to the player?,"['storehouse', 'storehouse_2']"
Which direction is boat_2 located relative to the player?,"['storehouse', 'storehouse_3']"
Which direction is boat_2 located relative to the player?,"['straw roof house', 'straw roof house_1']"
Which direction is boat_2 located relative to the player?,"['straw roof house', 'straw roof house_2']"
Which direction is boat_2 located relative to the player?,"['straw roof house', 'straw roof house_3']"
Can you provide the location of boat_3?,"['barracks', 'barracks_1']"
Can you provide the location of boat_3?,"['barracks', 'barracks_2']"
Can you provide the location of boat_3?,"['big house', 'big house_1']"
Can you provide the location of boat_3?,"['big house', 'big house_2']"
Can you provide the location of boat_3?,"['big house', 'big house_3']"
Can you provide the location of boat_3?,"['big house', 'big house_4']"
Can you provide the location of boat_3?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the location of boat_3?,"['crane', 'crane_1']"
Can you provide the location of boat_3?,"['crane', 'crane_2']"
Can you provide the location of boat_3?,"['crane', 'crane_3']"
Can you provide the location of boat_3?,"['gate', 'gate_1']"
Can you provide the location of boat_3?,"['gate', 'gate_2']"
Can you provide the location of boat_3?,"['high roof house', 'high roof house_1']"
Can you provide the location of boat_3?,"['small house', 'small house_1']"
Can you provide the location of boat_3?,"['small house', 'small house_2']"
Can you provide the location of boat_3?,"['small house', 'small house_3']"
Can you provide the location of boat_3?,"['small house', 'small house_4']"
Can you provide the location of boat_3?,"['small house', 'small house_5']"
Can you provide the location of boat_3?,"['storehouse', 'storehouse_1']"
Can you provide the location of boat_3?,"['storehouse', 'storehouse_2']"
Can you provide the location of boat_3?,"['storehouse', 'storehouse_3']"
Can you provide the location of boat_3?,"['straw roof house', 'straw roof house_1']"
Can you provide the location of boat_3?,"['straw roof house', 'straw roof house_2']"
Can you provide the location of boat_3?,"['straw roof house', 'straw roof house_3']"
Can boat_3 be interacted with?,"['barracks', 'barracks_1']"
Can boat_3 be interacted with?,"['barracks', 'barracks_2']"
Can boat_3 be interacted with?,"['big house', 'big house_1']"
Can boat_3 be interacted with?,"['big house', 'big house_2']"
Can boat_3 be interacted with?,"['big house', 'big house_3']"
Can boat_3 be interacted with?,"['big house', 'big house_4']"
Can boat_3 be interacted with?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can boat_3 be interacted with?,"['crane', 'crane_1']"
Can boat_3 be interacted with?,"['crane', 'crane_2']"
Can boat_3 be interacted with?,"['crane', 'crane_3']"
Can boat_3 be interacted with?,"['gate', 'gate_1']"
Can boat_3 be interacted with?,"['gate', 'gate_2']"
Can boat_3 be interacted with?,"['high roof house', 'high roof house_1']"
Can boat_3 be interacted with?,"['small house', 'small house_1']"
Can boat_3 be interacted with?,"['small house', 'small house_2']"
Can boat_3 be interacted with?,"['small house', 'small house_3']"
Can boat_3 be interacted with?,"['small house', 'small house_4']"
Can boat_3 be interacted with?,"['small house', 'small house_5']"
Can boat_3 be interacted with?,"['storehouse', 'storehouse_1']"
Can boat_3 be interacted with?,"['storehouse', 'storehouse_2']"
Can boat_3 be interacted with?,"['storehouse', 'storehouse_3']"
Can boat_3 be interacted with?,"['straw roof house', 'straw roof house_1']"
Can boat_3 be interacted with?,"['straw roof house', 'straw roof house_2']"
Can boat_3 be interacted with?,"['straw roof house', 'straw roof house_3']"
What kind of material is boat_3 made of?,"['barracks', 'barracks_1']"
What kind of material is boat_3 made of?,"['barracks', 'barracks_2']"
What kind of material is boat_3 made of?,"['big house', 'big house_1']"
What kind of material is boat_3 made of?,"['big house', 'big house_2']"
What kind of material is boat_3 made of?,"['big house', 'big house_3']"
What kind of material is boat_3 made of?,"['big house', 'big house_4']"
What kind of material is boat_3 made of?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What kind of material is boat_3 made of?,"['crane', 'crane_1']"
What kind of material is boat_3 made of?,"['crane', 'crane_2']"
What kind of material is boat_3 made of?,"['crane', 'crane_3']"
What kind of material is boat_3 made of?,"['gate', 'gate_1']"
What kind of material is boat_3 made of?,"['gate', 'gate_2']"
What kind of material is boat_3 made of?,"['high roof house', 'high roof house_1']"
What kind of material is boat_3 made of?,"['small house', 'small house_1']"
What kind of material is boat_3 made of?,"['small house', 'small house_2']"
What kind of material is boat_3 made of?,"['small house', 'small house_3']"
What kind of material is boat_3 made of?,"['small house', 'small house_4']"
What kind of material is boat_3 made of?,"['small house', 'small house_5']"
What kind of material is boat_3 made of?,"['storehouse', 'storehouse_1']"
What kind of material is boat_3 made of?,"['storehouse', 'storehouse_2']"
What kind of material is boat_3 made of?,"['storehouse', 'storehouse_3']"
What kind of material is boat_3 made of?,"['straw roof house', 'straw roof house_1']"
What kind of material is boat_3 made of?,"['straw roof house', 'straw roof house_2']"
What kind of material is boat_3 made of?,"['straw roof house', 'straw roof house_3']"
Could you describe the color of boat_3?,"['barracks', 'barracks_1']"
Could you describe the color of boat_3?,"['barracks', 'barracks_2']"
Could you describe the color of boat_3?,"['big house', 'big house_1']"
Could you describe the color of boat_3?,"['big house', 'big house_2']"
Could you describe the color of boat_3?,"['big house', 'big house_3']"
Could you describe the color of boat_3?,"['big house', 'big house_4']"
Could you describe the color of boat_3?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you describe the color of boat_3?,"['crane', 'crane_1']"
Could you describe the color of boat_3?,"['crane', 'crane_2']"
Could you describe the color of boat_3?,"['crane', 'crane_3']"
Could you describe the color of boat_3?,"['gate', 'gate_1']"
Could you describe the color of boat_3?,"['gate', 'gate_2']"
Could you describe the color of boat_3?,"['high roof house', 'high roof house_1']"
Could you describe the color of boat_3?,"['small house', 'small house_1']"
Could you describe the color of boat_3?,"['small house', 'small house_2']"
Could you describe the color of boat_3?,"['small house', 'small house_3']"
Could you describe the color of boat_3?,"['small house', 'small house_4']"
Could you describe the color of boat_3?,"['small house', 'small house_5']"
Could you describe the color of boat_3?,"['storehouse', 'storehouse_1']"
Could you describe the color of boat_3?,"['storehouse', 'storehouse_2']"
Could you describe the color of boat_3?,"['storehouse', 'storehouse_3']"
Could you describe the color of boat_3?,"['straw roof house', 'straw roof house_1']"
Could you describe the color of boat_3?,"['straw roof house', 'straw roof house_2']"
Could you describe the color of boat_3?,"['straw roof house', 'straw roof house_3']"
How far is boat_3 from the player?,"['barracks', 'barracks_1']"
How far is boat_3 from the player?,"['barracks', 'barracks_2']"
How far is boat_3 from the player?,"['big house', 'big house_1']"
How far is boat_3 from the player?,"['big house', 'big house_2']"
How far is boat_3 from the player?,"['big house', 'big house_3']"
How far is boat_3 from the player?,"['big house', 'big house_4']"
How far is boat_3 from the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How far is boat_3 from the player?,"['crane', 'crane_1']"
How far is boat_3 from the player?,"['crane', 'crane_2']"
How far is boat_3 from the player?,"['crane', 'crane_3']"
How far is boat_3 from the player?,"['gate', 'gate_1']"
How far is boat_3 from the player?,"['gate', 'gate_2']"
How far is boat_3 from the player?,"['high roof house', 'high roof house_1']"
How far is boat_3 from the player?,"['small house', 'small house_1']"
How far is boat_3 from the player?,"['small house', 'small house_2']"
How far is boat_3 from the player?,"['small house', 'small house_3']"
How far is boat_3 from the player?,"['small house', 'small house_4']"
How far is boat_3 from the player?,"['small house', 'small house_5']"
How far is boat_3 from the player?,"['storehouse', 'storehouse_1']"
How far is boat_3 from the player?,"['storehouse', 'storehouse_2']"
How far is boat_3 from the player?,"['storehouse', 'storehouse_3']"
How far is boat_3 from the player?,"['straw roof house', 'straw roof house_1']"
How far is boat_3 from the player?,"['straw roof house', 'straw roof house_2']"
How far is boat_3 from the player?,"['straw roof house', 'straw roof house_3']"
Which direction is boat_3 located relative to the player?,"['barracks', 'barracks_1']"
Which direction is boat_3 located relative to the player?,"['barracks', 'barracks_2']"
Which direction is boat_3 located relative to the player?,"['big house', 'big house_1']"
Which direction is boat_3 located relative to the player?,"['big house', 'big house_2']"
Which direction is boat_3 located relative to the player?,"['big house', 'big house_3']"
Which direction is boat_3 located relative to the player?,"['big house', 'big house_4']"
Which direction is boat_3 located relative to the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
