Questions,Negative Retrieved Index
How many boats are there?,"['gate', 'gate_2']"
How many boats are there?,"['high roof house', 'high roof house_1']"
How many boats are there?,"['small house', 'small house_1']"
How many boats are there?,"['small house', 'small house_2']"
How many boats are there?,"['small house', 'small house_3']"
How many boats are there?,"['small house', 'small house_4']"
How many boats are there?,"['small house', 'small house_5']"
How many boats are there?,"['storehouse', 'storehouse_1']"
How many boats are there?,"['storehouse', 'storehouse_2']"
How many boats are there?,"['storehouse', 'storehouse_3']"
How many boats are there?,"['straw roof house', 'straw roof house_1']"
How many boats are there?,"['straw roof house', 'straw roof house_2']"
How many boats are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of boats?,"['barracks', 'barracks_1']"
Could you count the number of boats?,"['barracks', 'barracks_2']"
Could you count the number of boats?,"['big house', 'big house_1']"
Could you count the number of boats?,"['big house', 'big house_2']"
Could you count the number of boats?,"['big house', 'big house_3']"
Could you count the number of boats?,"['big house', 'big house_4']"
Could you count the number of boats?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of boats?,"['crane', 'crane_1']"
Could you count the number of boats?,"['crane', 'crane_2']"
Could you count the number of boats?,"['crane', 'crane_3']"
Could you count the number of boats?,"['gate', 'gate_1']"
Could you count the number of boats?,"['gate', 'gate_2']"
Could you count the number of boats?,"['high roof house', 'high roof house_1']"
Could you count the number of boats?,"['small house', 'small house_1']"
Could you count the number of boats?,"['small house', 'small house_2']"
Could you count the number of boats?,"['small house', 'small house_3']"
Could you count the number of boats?,"['small house', 'small house_4']"
Could you count the number of boats?,"['small house', 'small house_5']"
Could you count the number of boats?,"['storehouse', 'storehouse_1']"
Could you count the number of boats?,"['storehouse', 'storehouse_2']"
Could you count the number of boats?,"['storehouse', 'storehouse_3']"
Could you count the number of boats?,"['straw roof house', 'straw roof house_1']"
Could you count the number of boats?,"['straw roof house', 'straw roof house_2']"
Could you count the number of boats?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of boats?,"['barracks', 'barracks_1']"
What's the total quantity of boats?,"['barracks', 'barracks_2']"
What's the total quantity of boats?,"['big house', 'big house_1']"
What's the total quantity of boats?,"['big house', 'big house_2']"
What's the total quantity of boats?,"['big house', 'big house_3']"
What's the total quantity of boats?,"['big house', 'big house_4']"
What's the total quantity of boats?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of boats?,"['crane', 'crane_1']"
What's the total quantity of boats?,"['crane', 'crane_2']"
What's the total quantity of boats?,"['crane', 'crane_3']"
What's the total quantity of boats?,"['gate', 'gate_1']"
What's the total quantity of boats?,"['gate', 'gate_2']"
What's the total quantity of boats?,"['high roof house', 'high roof house_1']"
What's the total quantity of boats?,"['small house', 'small house_1']"
What's the total quantity of boats?,"['small house', 'small house_2']"
What's the total quantity of boats?,"['small house', 'small house_3']"
What's the total quantity of boats?,"['small house', 'small house_4']"
What's the total quantity of boats?,"['small house', 'small house_5']"
What's the total quantity of boats?,"['storehouse', 'storehouse_1']"
What's the total quantity of boats?,"['storehouse', 'storehouse_2']"
What's the total quantity of boats?,"['storehouse', 'storehouse_3']"
What's the total quantity of boats?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of boats?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of boats?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of boats?,"['barracks', 'barracks_1']"
Can you provide the count of boats?,"['barracks', 'barracks_2']"
Can you provide the count of boats?,"['big house', 'big house_1']"
Can you provide the count of boats?,"['big house', 'big house_2']"
Can you provide the count of boats?,"['big house', 'big house_3']"
Can you provide the count of boats?,"['big house', 'big house_4']"
Can you provide the count of boats?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of boats?,"['crane', 'crane_1']"
Can you provide the count of boats?,"['crane', 'crane_2']"
Can you provide the count of boats?,"['crane', 'crane_3']"
Can you provide the count of boats?,"['gate', 'gate_1']"
Can you provide the count of boats?,"['gate', 'gate_2']"
Can you provide the count of boats?,"['high roof house', 'high roof house_1']"
Can you provide the count of boats?,"['small house', 'small house_1']"
Can you provide the count of boats?,"['small house', 'small house_2']"
Can you provide the count of boats?,"['small house', 'small house_3']"
Can you provide the count of boats?,"['small house', 'small house_4']"
Can you provide the count of boats?,"['small house', 'small house_5']"
Can you provide the count of boats?,"['storehouse', 'storehouse_1']"
Can you provide the count of boats?,"['storehouse', 'storehouse_2']"
Can you provide the count of boats?,"['storehouse', 'storehouse_3']"
Can you provide the count of boats?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of boats?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of boats?,"['straw roof house', 'straw roof house_3']"
Do you know how many boats exist?,"['barracks', 'barracks_1']"
Do you know how many boats exist?,"['barracks', 'barracks_2']"
Do you know how many boats exist?,"['big house', 'big house_1']"
Do you know how many boats exist?,"['big house', 'big house_2']"
Do you know how many boats exist?,"['big house', 'big house_3']"
Do you know how many boats exist?,"['big house', 'big house_4']"
Do you know how many boats exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many boats exist?,"['crane', 'crane_1']"
Do you know how many boats exist?,"['crane', 'crane_2']"
Do you know how many boats exist?,"['crane', 'crane_3']"
Do you know how many boats exist?,"['gate', 'gate_1']"
Do you know how many boats exist?,"['gate', 'gate_2']"
Do you know how many boats exist?,"['high roof house', 'high roof house_1']"
Do you know how many boats exist?,"['small house', 'small house_1']"
Do you know how many boats exist?,"['small house', 'small house_2']"
Do you know how many boats exist?,"['small house', 'small house_3']"
Do you know how many boats exist?,"['small house', 'small house_4']"
Do you know how many boats exist?,"['small house', 'small house_5']"
Do you know how many boats exist?,"['storehouse', 'storehouse_1']"
Do you know how many boats exist?,"['storehouse', 'storehouse_2']"
Do you know how many boats exist?,"['storehouse', 'storehouse_3']"
Do you know how many boats exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many boats exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many boats exist?,"['straw roof house', 'straw roof house_3']"
What's the number of boats present?,"['barracks', 'barracks_1']"
What's the number of boats present?,"['barracks', 'barracks_2']"
What's the number of boats present?,"['big house', 'big house_1']"
What's the number of boats present?,"['big house', 'big house_2']"
What's the number of boats present?,"['big house', 'big house_3']"
What's the number of boats present?,"['big house', 'big house_4']"
What's the number of boats present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of boats present?,"['crane', 'crane_1']"
What's the number of boats present?,"['crane', 'crane_2']"
What's the number of boats present?,"['crane', 'crane_3']"
What's the number of boats present?,"['gate', 'gate_1']"
What's the number of boats present?,"['gate', 'gate_2']"
What's the number of boats present?,"['high roof house', 'high roof house_1']"
What's the number of boats present?,"['small house', 'small house_1']"
What's the number of boats present?,"['small house', 'small house_2']"
What's the number of boats present?,"['small house', 'small house_3']"
What's the number of boats present?,"['small house', 'small house_4']"
What's the number of boats present?,"['small house', 'small house_5']"
What's the number of boats present?,"['storehouse', 'storehouse_1']"
What's the number of boats present?,"['storehouse', 'storehouse_2']"
What's the number of boats present?,"['storehouse', 'storehouse_3']"
What's the number of boats present?,"['straw roof house', 'straw roof house_1']"
What's the number of boats present?,"['straw roof house', 'straw roof house_2']"
What's the number of boats present?,"['straw roof house', 'straw roof house_3']"
How many boats are there?,"['barracks', 'barracks_1']"
How many boats are there?,"['barracks', 'barracks_2']"
How many boats are there?,"['big house', 'big house_1']"
How many boats are there?,"['big house', 'big house_2']"
How many boats are there?,"['big house', 'big house_3']"
How many boats are there?,"['big house', 'big house_4']"
How many boats are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many boats are there?,"['crane', 'crane_1']"
How many boats are there?,"['crane', 'crane_2']"
How many boats are there?,"['crane', 'crane_3']"
How many boats are there?,"['gate', 'gate_1']"
How many boats are there?,"['gate', 'gate_2']"
