Questions,Negative Retrieved Index
What's the number of counters present?,"['vending machine', 'vending machine_2']"
What's the number of counters present?,"['water bottle', 'water bottle_1']"
What's the number of counters present?,"['water bottle', 'water bottle_2']"
What's the number of counters present?,"['water bottle', 'water bottle_3']"
What's the number of counters present?,"['water bottle', 'water bottle_4']"
What's the number of counters present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of counters present?,"['white chocolate', 'white chocolate_1']"
What's the number of counters present?,"['white chocolate', 'white chocolate_2']"
What's the number of counters present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of counters present?,"['yellow chocolate', 'yellow chocolate_2']"
How many doors are there?,"['brown chocolate', 'brown chocolate_1']"
How many doors are there?,"['brown chocolate', 'brown chocolate_2']"
How many doors are there?,"['cash register', 'cash register_1']"
How many doors are there?,"['chipbox', 'chipbox_1']"
How many doors are there?,"['chipbox', 'chipbox_2']"
How many doors are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many doors are there?,"['coffee poster', 'coffee poster_1']"
How many doors are there?,"['counter', 'counter_1']"
How many doors are there?,"['double door', 'double door_1']"
How many doors are there?,"['double door', 'double door_2']"
How many doors are there?,"['ice cream poster', 'ice cream poster_1']"
How many doors are there?,"['lemon poster', 'lemon poster_1']"
How many doors are there?,"['sale poster', 'sale poster_1']"
How many doors are there?,"['sidetable', 'sidetable_1']"
How many doors are there?,"['sidetable', 'sidetable_2']"
How many doors are there?,"['sidetable', 'sidetable_3']"
How many doors are there?,"['sidetable', 'sidetable_4']"
How many doors are there?,"['small shelf', 'small shelf_1']"
How many doors are there?,"['small shelf', 'small shelf_2']"
How many doors are there?,"['small shelf', 'small shelf_3']"
How many doors are there?,"['small shelf', 'small shelf_4']"
How many doors are there?,"['vending machine', 'vending machine_1']"
How many doors are there?,"['vending machine', 'vending machine_2']"
How many doors are there?,"['water bottle', 'water bottle_1']"
How many doors are there?,"['water bottle', 'water bottle_2']"
How many doors are there?,"['water bottle', 'water bottle_3']"
How many doors are there?,"['water bottle', 'water bottle_4']"
How many doors are there?,"['welcome signboard', 'welcome signboard_1']"
How many doors are there?,"['white chocolate', 'white chocolate_1']"
How many doors are there?,"['white chocolate', 'white chocolate_2']"
How many doors are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many doors are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of doors?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of doors?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of doors?,"['cash register', 'cash register_1']"
Could you count the number of doors?,"['chipbox', 'chipbox_1']"
Could you count the number of doors?,"['chipbox', 'chipbox_2']"
Could you count the number of doors?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of doors?,"['coffee poster', 'coffee poster_1']"
Could you count the number of doors?,"['counter', 'counter_1']"
Could you count the number of doors?,"['double door', 'double door_1']"
Could you count the number of doors?,"['double door', 'double door_2']"
Could you count the number of doors?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of doors?,"['lemon poster', 'lemon poster_1']"
Could you count the number of doors?,"['sale poster', 'sale poster_1']"
Could you count the number of doors?,"['sidetable', 'sidetable_1']"
Could you count the number of doors?,"['sidetable', 'sidetable_2']"
Could you count the number of doors?,"['sidetable', 'sidetable_3']"
Could you count the number of doors?,"['sidetable', 'sidetable_4']"
Could you count the number of doors?,"['small shelf', 'small shelf_1']"
Could you count the number of doors?,"['small shelf', 'small shelf_2']"
Could you count the number of doors?,"['small shelf', 'small shelf_3']"
Could you count the number of doors?,"['small shelf', 'small shelf_4']"
Could you count the number of doors?,"['vending machine', 'vending machine_1']"
Could you count the number of doors?,"['vending machine', 'vending machine_2']"
Could you count the number of doors?,"['water bottle', 'water bottle_1']"
Could you count the number of doors?,"['water bottle', 'water bottle_2']"
Could you count the number of doors?,"['water bottle', 'water bottle_3']"
Could you count the number of doors?,"['water bottle', 'water bottle_4']"
Could you count the number of doors?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of doors?,"['white chocolate', 'white chocolate_1']"
Could you count the number of doors?,"['white chocolate', 'white chocolate_2']"
Could you count the number of doors?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of doors?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of doors?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of doors?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of doors?,"['cash register', 'cash register_1']"
What's the total quantity of doors?,"['chipbox', 'chipbox_1']"
What's the total quantity of doors?,"['chipbox', 'chipbox_2']"
What's the total quantity of doors?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of doors?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of doors?,"['counter', 'counter_1']"
What's the total quantity of doors?,"['double door', 'double door_1']"
What's the total quantity of doors?,"['double door', 'double door_2']"
What's the total quantity of doors?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of doors?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of doors?,"['sale poster', 'sale poster_1']"
What's the total quantity of doors?,"['sidetable', 'sidetable_1']"
What's the total quantity of doors?,"['sidetable', 'sidetable_2']"
What's the total quantity of doors?,"['sidetable', 'sidetable_3']"
What's the total quantity of doors?,"['sidetable', 'sidetable_4']"
What's the total quantity of doors?,"['small shelf', 'small shelf_1']"
What's the total quantity of doors?,"['small shelf', 'small shelf_2']"
What's the total quantity of doors?,"['small shelf', 'small shelf_3']"
What's the total quantity of doors?,"['small shelf', 'small shelf_4']"
What's the total quantity of doors?,"['vending machine', 'vending machine_1']"
What's the total quantity of doors?,"['vending machine', 'vending machine_2']"
What's the total quantity of doors?,"['water bottle', 'water bottle_1']"
What's the total quantity of doors?,"['water bottle', 'water bottle_2']"
What's the total quantity of doors?,"['water bottle', 'water bottle_3']"
What's the total quantity of doors?,"['water bottle', 'water bottle_4']"
What's the total quantity of doors?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of doors?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of doors?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of doors?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of doors?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of doors?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of doors?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of doors?,"['cash register', 'cash register_1']"
Can you provide the count of doors?,"['chipbox', 'chipbox_1']"
Can you provide the count of doors?,"['chipbox', 'chipbox_2']"
Can you provide the count of doors?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of doors?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of doors?,"['counter', 'counter_1']"
Can you provide the count of doors?,"['double door', 'double door_1']"
Can you provide the count of doors?,"['double door', 'double door_2']"
Can you provide the count of doors?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of doors?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of doors?,"['sale poster', 'sale poster_1']"
Can you provide the count of doors?,"['sidetable', 'sidetable_1']"
Can you provide the count of doors?,"['sidetable', 'sidetable_2']"
Can you provide the count of doors?,"['sidetable', 'sidetable_3']"
Can you provide the count of doors?,"['sidetable', 'sidetable_4']"
Can you provide the count of doors?,"['small shelf', 'small shelf_1']"
Can you provide the count of doors?,"['small shelf', 'small shelf_2']"
Can you provide the count of doors?,"['small shelf', 'small shelf_3']"
Can you provide the count of doors?,"['small shelf', 'small shelf_4']"
Can you provide the count of doors?,"['vending machine', 'vending machine_1']"
Can you provide the count of doors?,"['vending machine', 'vending machine_2']"
Can you provide the count of doors?,"['water bottle', 'water bottle_1']"
Can you provide the count of doors?,"['water bottle', 'water bottle_2']"
Can you provide the count of doors?,"['water bottle', 'water bottle_3']"
Can you provide the count of doors?,"['water bottle', 'water bottle_4']"
Can you provide the count of doors?,"['welcome signboard', 'welcome signboard_1']"
